player_id,Position,x_star,x_star_sd,Player_Name,Position_Code,Team,points,goals,assists,gamesPlayed,Points_per_60,x_star_rank,pts60_rank,rank_divergence
8480075,defensemen,-0.063987784,0.35599357,Cameron Crotty,D,OTT,1,0,1,6,0.7109004739336493,103,146,-43
8484386,defensemen,-0.12239637,0.24792573,Dmitri Simashev,D,UTA,1,0,1,28,0.14191106906338694,104,210,-106
8478407,defensemen,-0.1305634,0.3146126,Vince Dunn,D,SEA,44,11,33,81,1.5042735042735043,105,31,74
8480001,defensemen,-0.15389195,0.3111871,Urho Vaakanainen,D,NYR,6,0,6,34,0.7644935230409853,106,138,-32
8482641,defensemen,-0.16677737,0.25729153,Matt Kiersted,D,MIN,1,0,1,6,0.6355932203389831,107,165,-58
8483766,defensemen,-0.17426625,0.25520152,David Spacek,D,MIN,0,0,0,2,0.0,108,216,-108
8476902,defensemen,-0.18831998,0.3612521,Esa Lindell,D,DAL,32,6,26,82,1.0020528165338716,109,92,17
8480796,defensemen,-0.20865425,0.26791903,Martin Fehérváry,D,WSH,27,5,22,81,1.0371650821089025,110,86,24
8478840,defensemen,-0.23116627,0.2552428,Will Borgen,D,NYR,15,5,10,75,0.6648199445983379,111,158,-47
8481167,defensemen,-0.23302141,0.33696085,Brayden Pachal,D,CGY,7,1,6,39,0.7756948933419522,112,133,-21
8484768,defensemen,-0.2336959,0.25879937,Zayne Parekh,D,CGY,9,4,5,37,0.8509967693641163,113,117,-4
8480807,defensemen,-0.2451692,0.35422277,Mattias Samuelsson,D,BUF,41,13,28,78,1.385291136389233,114,43,71
8482781,defensemen,-0.29324,0.2658192,Carson Lambos,D,MIN,0,0,0,1,0.0,115,216,-101
8482671,defensemen,-0.296687,0.2614275,Owen Power,D,BUF,29,8,21,81,0.9937462520346098,116,93,23
8482094,defensemen,-0.31156313,0.2558905,Daemon Hunt,D,MIN,6,0,6,32,0.8988015978695073,117,106,11
8480865,defensemen,-0.3236691,0.2659059,Noah Dobson,D,MTL,47,12,35,80,1.5724907063197027,118,28,90
8477435,defensemen,-0.3495326,0.33423465,Ryan Graves,D,PIT,1,1,0,22,0.17825311942959002,119,209,-90
8477499,defensemen,-0.3667292,0.2562049,Rasmus Ristolainen,D,PHI,14,1,13,44,0.8658008658008657,120,110,10
8475171,defensemen,-0.37164903,0.27086174,Oliver Ekman-Larsson,D,TOR,39,8,31,78,1.4563106796116505,121,34,87
8481563,defensemen,-0.37515825,0.26749137,Drew Helleson,D,ANA,15,2,13,60,0.9345794392523364,122,98,24
8480879,defensemen,-0.38183576,0.25791955,Jacob Bernard-Docker,D,DET,5,1,4,63,0.3213883978788366,123,202,-79
8476879,defensemen,-0.3982305,0.3051283,Cody Ceci,D,LAK,9,1,8,82,0.37594857394815623,124,199,-75
8476967,defensemen,-0.40425998,0.2561469,Brett Kulak,D,COL,12,1,11,83,0.45219976343253115,125,192,-67
8481806,defensemen,-0.40644947,0.296679,Louis Crevier,D,BUF,25,7,18,78,1.1224184375935349,126,71,55
8478013,defensemen,-0.40645495,0.25054875,Jake Walman,D,EDM,20,8,12,53,1.2205665463052433,127,65,62
8484806,defensemen,-0.4165156,0.33537284,Sam Dickinson,D,SJS,14,1,13,72,0.6965174129353233,128,150,-22
8478476,defensemen,-0.4179196,0.24745408,Kyle Capobianco,D,DAL,5,2,3,33,0.7492507492507493,129,139,-10
8483709,defensemen,-0.42279008,0.2609066,Abram Wiebe,D,CGY,0,0,0,4,0.0,130,216,-86
8475167,defensemen,-0.4427669,0.25456503,Victor Hedman,D,TBL,17,1,16,33,1.6382910375843238,131,27,104
8481014,defensemen,-0.45574895,0.27168697,Alexander Romanov,D,NYI,1,0,1,15,0.20565552699228792,132,208,-76
8478136,defensemen,-0.4604988,0.2801224,Jake Middleton,D,MIN,16,2,14,75,0.7370441458733206,133,141,-8
8475455,defensemen,-0.4828444,0.26496783,Brenden Dillon,D,NJD,15,3,12,82,0.6097560975609756,134,170,-36
8479372,defensemen,-0.48366648,0.2824559,Joshua Mahura,D,SEA,3,1,2,23,0.49953746530989823,135,187,-52
8483495,defensemen,-0.49235275,0.29063097,Simon Nemec,D,CGY,26,11,15,68,1.1665004985044867,136,69,67
8480192,defensemen,-0.52688503,0.30084386,Johnathan Kovacevic,D,NJD,8,0,8,34,0.7901668129938543,137,131,6
8484798,defensemen,-0.5302093,0.2426447,Zeev Buium,D,VAN,26,6,20,76,1.0490450999731016,138,81,57
8475279,defensemen,-0.531116,0.30782658,Ben Chiarot,D,DET,15,5,10,82,0.526829268292683,139,184,-45
8481598,defensemen,-0.55744404,0.26071322,Philip Broberg,D,STL,34,6,28,81,1.0785946546117853,140,76,64
8476875,defensemen,-0.5853328,0.24196054,Mike Matheson,D,MTL,37,7,30,78,1.1712567268122824,141,68,73
8478851,defensemen,-0.64386165,0.25954992,Alexandre Carrier,D,MTL,22,7,15,73,0.9186549592288866,142,103,39
8482858,defensemen,-0.6642214,0.3069956,Ryker Evans,D,SEA,17,8,9,67,0.8552741908435352,143,115,28
8480891,defensemen,-0.6716758,0.31526685,Michael Kesselring,D,SJS,2,0,2,34,0.26873693639892504,144,205,-61
8476331,defensemen,-0.6721677,0.24992342,Dylan DeMelo,D,WPG,19,3,16,82,0.6481323554494286,145,161,-16
8479324,defensemen,-0.67488164,0.33418852,Ryan Lindgren,D,SEA,9,2,7,76,0.3875598086124402,146,198,-52
8481546,defensemen,-0.70743525,0.28841045,Cam York,D,PHI,26,4,22,74,0.9321038060905416,147,100,47
8475208,defensemen,-0.7603328,0.30954182,Brian Dumoulin,D,LAK,17,2,15,82,0.7034321050090803,148,148,0
8478911,defensemen,-0.7620398,0.3226459,Matt Roy,D,WSH,19,2,17,79,0.6999375786662301,149,149,0
8483466,defensemen,-0.81186014,0.3548009,Kevin Korchinski,D,CHI,2,0,2,13,0.6770735377092345,150,155,-5
8483460,defensemen,-0.81686556,0.26780805,David Jiricek,D,PHI,0,0,0,26,0.0,151,216,-65
8477507,defensemen,-0.8294658,0.31488177,Nikita Zadorov,D,BOS,22,2,20,81,0.7841040719950102,152,132,20
